ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),City_name,pickup_time,order_time_of_day,Day,Month,Year,is_weekend,Distance
0x2bc0 ,INDORES14DEL01 ,39.0,4.2,22.761593,75.886362,22.871593,75.996362,2022-03-29,Fog,medium,1,snack,scooter,0,No ,metropolitian,39,Indore,5,Evening,29,3,2022,0,16.655236149832497
0x99e7 ,COIMBRES17DEL01 ,37.0,4.8,11.026117,76.944652,11.066117,76.984652,2022-03-17,Sunny,high,2,meal,scooter,0,No ,metropolitian,18,Coimbatore,10,Afternoon,17,3,2022,0,6.239769479249443
0x39ef ,CHENRES11DEL01 ,32.0,4.9,13.064181,80.236442,13.104181,80.276442,2022-03-17,Sandstorms,medium,2,drinks,motorcycle,1,No ,metropolitian,28,Chennai,10,Afternoon,17,3,2022,0,6.21662279121456
0xe264 ,KNPRES17DEL02 ,22.0,4.5,26.483042,80.317833,26.533042,80.367833,2022-02-15,Sandstorms,low,1,drinks,scooter,1,No ,metropolitian,18,Kanpur,15,Night,15,2,2022,0,7.469964403402392
0xbd03 ,COIMBRES12DEL02 ,23.0,4.9,11.000762,76.981876,11.130762,77.111876,2022-03-18,Windy,low,1,meal,scooter,0,No ,metropolitian,18,Coimbatore,15,0,18,3,2022,0,20.278582020180323
0x9a29 ,RANCHIRES04DEL01 ,33.0,4.7,23.359033,85.325347,23.469033,85.435347,2022-03-08,Fog,jam,1,snack,scooter,1,No ,metropolitian,49,Ranchi,10,Night,8,3,2022,0,16.62130023518581
0xd0e5 ,KOLRES17DEL03 ,23.0,,22.569358,88.433452,22.599358,88.463452,2022-02-17,Sunny,low,0,drinks,motorcycle,0,No ,metropolitian,15,Kolkata,10,Night,17,2,2022,0,4.545880076641498
0xa480 ,BANGRES19DEL02 ,27.0,4.6,12.914264,77.6784,12.994264,77.7584,2022-03-31,Sunny,low,0,drinks,motorcycle,1,No ,metropolitian,21,Bangalore,5,Night,31,3,2022,0,12.43641999694582
0xb46c ,MUMRES17DEL01 ,34.0,4.7,19.121999,72.908493,19.161999,72.948493,2022-03-01,Sunny,high,2,snack,scooter,0,No ,metropolitian,23,Mumbai,15,Afternoon,1,3,2022,0,6.126202970700849
0x7150 ,SURRES14DEL01 ,26.0,5.0,21.157729,72.768726,21.167729,72.778726,2022-04-03,Fog,low,2,meal,scooter,1,No ,urban,11,Surat,10,Morning,3,4,2022,1,1.5222934073125578
0x1e58 ,VADRES14DEL03 ,31.0,4.6,22.311603,73.165012,22.371603,73.225012,2022-03-24,Cloudy,jam,0,snack,motorcycle,0,No ,metropolitian,25,Vadodara,15,Night,24,3,2022,0,9.09909912821224
0x4460 ,PUNERES09DEL02 ,32.0,4.9,18.536562,73.896485,18.556562,73.916485,2022-03-07,Fog,low,2,snack,motorcycle,0,No ,metropolitian,18,Pune,5,Morning,7,3,2022,0,3.0682389493815463
0x977d ,INDORES19DEL02 ,27.0,4.7,22.745536,75.893106,22.765536,75.913106,2022-03-09,Cloudy,low,1,buffet,motorcycle,0,No ,metropolitian,14,Indore,5,Morning,9,3,2022,0,3.028848005751206
0x1602 ,BANGRES010DEL03 ,21.0,4.9,12.933298,77.614293,13.023298,77.704293,2022-03-12,Windy,medium,0,drinks,motorcycle,2,No ,metropolitian,36,Bangalore,15,Evening,12,3,2022,1,13.990314136363942
0x894e ,BANGRES12DEL02 ,28.0,4.8,12.939496,77.625999,12.989496,77.675999,2022-03-24,Fog,low,1,drinks,motorcycle,,No ,metropolitian,18,Bangalore,5,Night,24,3,2022,0,7.772607132732121
0x5a01 ,VADRES04DEL01 ,24.0,4.9,,,,,2022-03-30,Fog,medium,1,meal,scooter,1,No ,urban,17,Vadodara,15,Afternoon,30,3,2022,0,
0x655 ,HYDRES14DEL01 ,33.0,4.4,17.426228,78.407495,17.436228,78.417495,2022-03-05,Sandstorms,low,0,snack,motorcycle,1,No ,metropolitian,28,Hyderabad,10,Morning,5,3,2022,1,1.5387319425171568
0x20f6 ,BANGRES11DEL03 ,20.0,4.6,12.934365,77.616155,13.024365,77.706155,2022-03-18,Fog,jam,0,buffet,motorcycle,0,Yes ,metropolitian,44,Bangalore,15,Night,18,3,2022,0,13.990284889488928
0x3db1 ,COIMBRES13DEL03 ,31.0,4.3,11.003669,76.976494,11.063669,77.036494,2022-03-13,Windy,low,0,snack,motorcycle,1,No ,metropolitian,20,Coimbatore,15,Night,13,3,2022,1,9.359848750133988
0x1ec7 ,PUNERES05DEL03 ,,,18.543626,73.905101,18.573626,73.935101,2022-03-09,Stormy,low,2,snack,scooter,0,No ,,19,Pune,0,0,9,3,2022,0,4.602204462114974
0x8ed2 ,VADRES20DEL01 ,36.0,5.0,22.311358,73.164798,22.381358,73.234798,2022-03-31,Fog,jam,1,snack,motorcycle,1,No ,metropolitian,35,Vadodara,10,Evening,31,3,2022,0,10.615448563731821
0x64cc ,CHENRES19DEL01 ,31.0,4.2,12.986047,80.218114,13.096047,80.328114,2022-03-23,Sandstorms,jam,0,meal,motorcycle,1,No ,metropolitian,50,Chennai,10,Night,23,3,2022,0,17.097165323899553
0x2ed0 ,HYDRES02DEL03 ,39.0,4.1,17.41233,78.449654,17.47233,78.509654,2022-03-24,Stormy,jam,1,meal,scooter,1,No ,metropolitian,34,Hyderabad,5,Night,24,3,2022,0,9.232123653071472
0x4008 ,SURRES010DEL02 ,29.0,4.6,21.17106,72.789292,21.25106,72.869292,2022-03-12,Sunny,jam,2,meal,electric_scooter,,No ,metropolitian,17,Surat,15,Evening,12,3,2022,1,12.176494869999665
0x7553 ,SURRES03DEL01 ,29.0,4.6,21.186884,72.793616,21.226884,72.833616,2022-03-03,Sandstorms,high,1,snack,scooter,0,No ,urban,23,Surat,10,Afternoon,3,3,2022,0,6.088327777610077
0x35d8 ,COIMBRES17DEL03 ,37.0,4.9,11.026117,76.944652,11.056117,76.974652,2022-03-09,Fog,medium,0,buffet,motorcycle,1,No ,metropolitian,27,Coimbatore,10,Evening,9,3,2022,0,4.679866241760305
0x9832 ,VADRES08DEL01 ,33.0,4.7,,,,,2022-03-17,Cloudy,high,0,snack,motorcycle,0,No ,urban,26,Vadodara,10,Afternoon,17,3,2022,0,
0x4c88 ,MUMRES08DEL01 ,31.0,3.9,19.065838,72.832658,19.135838,72.902658,2022-03-18,Cloudy,low,1,buffet,scooter,1,No ,metropolitian,35,Mumbai,10,Night,18,3,2022,0,10.722114378488651
0x9693 ,VADRES18DEL01 ,37.0,4.6,,,,,2022-03-19,Windy,high,0,drinks,motorcycle,1,No ,urban,41,Vadodara,5,Afternoon,19,3,2022,1,
0x81a5 ,BANGRES04DEL03 ,26.0,4.4,12.98041,77.640489,13.04041,77.700489,2022-03-07,Sandstorms,low,0,buffet,motorcycle,0,No ,,23,Bangalore,10,Night,7,3,2022,0,9.3262889236291
0xae56 ,COIMBRES02DEL01 ,24.0,4.6,11.022477,76.995667,11.132477,77.105667,2022-03-04,Stormy,medium,0,snack,motorcycle,0,No ,metropolitian,30,Coimbatore,10,Evening,4,3,2022,0,17.15846395664985
0x8d18 ,RANCHIRES12DEL02 ,23.0,4.8,,,,,2022-04-03,Windy,low,1,buffet,scooter,1,No ,metropolitian,19,Ranchi,10,Morning,3,4,2022,1,
0x9cba ,VADRES18DEL01 ,36.0,4.9,,,,,2022-03-11,Windy,low,1,buffet,scooter,1,No ,metropolitian,27,Vadodara,15,Morning,11,3,2022,0,
0x9b79 ,MYSRES13DEL01 ,39.0,4.8,12.310972,76.659264,12.350972,76.699264,2022-04-01,Cloudy,high,0,snack,motorcycle,1,No ,metropolitian,28,Mysore,15,Afternoon,1,4,2022,0,6.225615033091912
0x596a ,COIMBRES03DEL02 ,20.0,4.7,11.025083,77.015393,11.105083,77.095393,2022-03-20,Sandstorms,medium,0,drinks,motorcycle,1,No ,metropolitian,24,Coimbatore,10,Evening,20,3,2022,1,12.479142526219617
0x78aa ,MYSRES16DEL02 ,20.0,5.0,12.316967,76.603067,12.446967,76.733067,2022-03-31,Cloudy,jam,0,meal,motorcycle,1,No ,urban,36,Mysore,15,Evening,31,3,2022,0,20.2313203797574
0xd7ec ,KOLRES04DEL03 ,29.0,4.3,22.538731,88.364878,22.598731,88.424878,2022-02-13,Sandstorms,low,0,buffet,motorcycle,0,No ,metropolitian,28,Kolkata,5,Night,13,2,2022,1,9.09223442140439
0x55b1 ,COIMBRES11DEL01 ,36.0,4.8,11.001753,76.986241,11.111753,77.096241,2022-03-29,Fog,medium,2,drinks,motorcycle,1,No ,urban,31,Coimbatore,5,Evening,29,3,2022,0,17.159059534292208
0x87e4 ,VADRES13DEL03 ,36.0,4.0,22.310237,73.158921,22.400237,73.248921,2022-03-16,Sunny,jam,0,meal,motorcycle,3,No ,metropolitian,44,Vadodara,5,Night,16,3,2022,0,13.648032519122964
0x82c3 ,RANCHIRES04DEL02 ,22.0,4.8,23.359033,85.325347,23.439033,85.405347,2022-03-14,Windy,low,1,drinks,scooter,1,No ,metropolitian,15,Ranchi,15,Night,14,3,2022,0,12.0888453372213
0x5397 ,PUNERES18DEL01 ,38.0,4.4,18.593481,73.785901,18.663481,73.855901,2022-03-31,Windy,medium,0,buffet,motorcycle,1,No ,metropolitian,33,Pune,5,Evening,31,3,2022,0,10.736392638500535
0x876b ,SURRES01DEL02 ,39.0,4.9,21.186438,72.794115,21.236438,72.844115,2022-03-17,Fog,jam,0,buffet,motorcycle,0,No ,metropolitian,30,Surat,15,Evening,17,3,2022,0,7.610300510752794
0x3a5a ,INDORES08DEL02 ,24.0,4.9,22.725748,75.898497,22.775748,75.948497,2022-03-28,Stormy,medium,1,snack,scooter,1,No ,metropolitian,22,Indore,10,Evening,28,3,2022,0,7.572241826679214
0x51e4 ,VADRES18DEL01 ,30.0,4.1,,,,,2022-04-04,Fog,low,0,snack,motorcycle,0,No ,metropolitian,43,Vadodara,10,Night,4,4,2022,0,
0x5631 ,HYDRES18DEL03 ,35.0,4.8,17.450851,78.379347,17.540851,78.469347,2022-03-04,Fog,medium,0,meal,motorcycle,3,No ,metropolitian,48,Hyderabad,10,Evening,4,3,2022,0,13.846245641800985
0x1dac ,CHENRES07DEL03 ,33.0,4.5,13.081878,80.248519,13.171878,80.338519,2022-03-04,Stormy,low,2,drinks,electric_scooter,1,No ,metropolitian,19,Chennai,15,Night,4,3,2022,0,13.986219323740672
0xde01 ,KOCRES010DEL01 ,39.0,4.7,10.035573,76.336958,10.105573,76.406958,2022-02-14,Windy,medium,1,snack,motorcycle,1,No ,urban,21,Kochi,5,Evening,14,2,2022,0,10.936640788124098
0x8771 ,VADRES11DEL02 ,31.0,4.3,22.308096,73.167753,22.388096,73.247753,2022-03-25,Windy,jam,1,drinks,motorcycle,0,No ,metropolitian,44,Vadodara,10,Night,25,3,2022,0,12.13187129057182
0x3645 ,CHENRES20DEL01 ,37.0,4.5,12.975996,80.221898,12.985996,80.231898,2022-03-17,Windy,low,2,drinks,scooter,0,No ,metropolitian,26,Chennai,15,Morning,17,3,2022,0,1.554471223753279
0x1ff1 ,MYSRES04DEL03 ,37.0,4.7,12.3085,76.665808,12.3385,76.695808,2022-04-01,Windy,low,1,buffet,scooter,1,No ,metropolitian,26,Mysore,5,Night,1,4,2022,0,4.669276281820943
0x4a3c ,MUMRES13DEL01 ,33.0,5.0,19.178321,72.834715,19.188321,72.844715,2022-03-19,Windy,high,1,meal,motorcycle,1,No ,metropolitian,31,Mumbai,5,Morning,19,3,2022,1,1.5313697808314146
0x6e0d ,RANCHIRES03DEL03 ,24.0,4.6,,,,,2022-03-07,Stormy,low,2,meal,scooter,1,No ,urban,19,Ranchi,15,Night,7,3,2022,0,
0x6cc6 ,JAPRES08DEL02 ,33.0,4.5,26.910262,75.783013,26.990262,75.863013,2022-03-02,Sunny,jam,1,snack,scooter,0,No ,metropolitian,18,Jaipur,5,Evening,2,3,2022,0,11.93134691600574
0xc141 ,ALHRES12DEL01 ,39.0,4.7,25.443994,81.860187,25.513994,81.930187,2022-02-16,Fog,medium,2,meal,motorcycle,1,No ,metropolitian,38,Allahabad,15,Evening,16,2,2022,0,10.498955830376827
0x690f ,RANCHIRES11DEL03 ,37.0,4.6,23.359194,85.325447,23.449194,85.415447,2022-03-29,Cloudy,medium,1,snack,motorcycle,1,No ,metropolitian,32,Ranchi,10,Evening,29,3,2022,0,13.599708392840117
0xb4ba ,HYDRES19DEL02 ,25.0,4.9,17.458998,78.500366,17.508998,78.550366,2022-03-07,Sandstorms,low,2,meal,scooter,1,No ,metropolitian,17,Hyderabad,5,Night,7,3,2022,0,7.692597917920102
0x63a9 ,PUNERES17DEL03 ,28.0,4.8,18.530963,73.828972,18.590963,73.888972,2022-03-03,Fog,medium,1,buffet,scooter,1,No ,urban,11,Pune,5,Evening,3,3,2022,0,9.204349045798859
0x88dd ,MYSRES010DEL01 ,38.0,4.7,12.321214,76.621094,12.361214,76.661094,2022-03-30,Windy,high,2,buffet,motorcycle,1,No ,metropolitian,31,Mysore,10,Afternoon,30,3,2022,0,6.225496187171595
0x1b58 ,JAPRES03DEL01 ,,,26.913483,75.803139,26.983483,75.873139,2022-03-12,Sandstorms,medium,0,drinks,motorcycle,0,No ,metropolitian,43,Jaipur,0,0,12,3,2022,1,10.440001697703442
0x87a8 ,MYSRES04DEL03 ,31.0,4.6,12.3085,76.665808,12.3685,76.725808,2022-03-19,Windy,medium,0,meal,motorcycle,0,No ,metropolitian,25,Mysore,10,Evening,19,3,2022,1,9.338291396505369
0x3f8d ,MUMRES06DEL03 ,25.0,4.8,19.055831,72.833984,19.115831,72.893984,2022-03-15,Cloudy,jam,2,snack,motorcycle,1,No ,metropolitian,22,Mumbai,15,Evening,15,3,2022,0,9.190776937181424
0x290c ,MYSRES18DEL01 ,35.0,4.9,12.337928,76.617889,12.407928,76.687889,2022-03-02,Fog,jam,0,drinks,motorcycle,3,No ,metropolitian,43,Mysore,5,Night,2,3,2022,0,10.893973004256889
0x7ece ,RANCHIRES18DEL01 ,39.0,4.7,23.351489,85.324253,23.421489,85.394253,2022-03-31,Fog,jam,0,buffet,motorcycle,1,Yes ,metropolitian,42,Ranchi,10,Evening,31,3,2022,0,10.578197881197768
0x1365 ,INDORES06DEL02 ,38.0,3.9,22.728163,75.884212,22.808163,75.964212,2022-03-06,Stormy,jam,1,meal,motorcycle,0,No ,metropolitian,42,Indore,10,Evening,6,3,2022,1,12.114876498476413
0x33a4 ,CHENRES15DEL03 ,35.0,4.7,13.026286,80.275235,13.056286,80.305235,2022-03-21,Fog,jam,1,drinks,motorcycle,1,No ,metropolitian,34,Chennai,10,Night,21,3,2022,0,4.662861466840399
0x8f3c ,JAPRES07DEL02 ,29.0,4.7,26.766536,75.837333,26.786536,75.857333,2022-03-01,Sandstorms,low,1,snack,motorcycle,1,No ,metropolitian,17,Jaipur,15,Morning,1,3,2022,0,2.98486775406608
0x2fe1 ,SURRES18DEL03 ,27.0,4.6,21.149834,72.778666,21.179834,72.808666,2022-03-24,Stormy,jam,1,snack,scooter,0,No ,metropolitian,25,Surat,5,Night,24,3,2022,0,4.566849979757777
0x4b5b ,MYSRES04DEL03 ,38.0,4.3,12.3085,76.665808,12.3985,76.755808,2022-04-04,Sandstorms,jam,0,meal,motorcycle,1,Yes ,semi-urban,54,Mysore,10,Night,4,4,2022,0,14.007044698698847
0x7405 ,SURRES19DEL01 ,36.0,4.9,21.149669,72.772629,21.219669,72.842629,2022-03-02,Windy,low,2,buffet,motorcycle,0,No ,metropolitian,21,Surat,15,Night,2,3,2022,0,10.65531828216197
0x6245 ,HYDRES04DEL01 ,26.0,4.0,17.411028,78.329645,17.451028,78.369645,2022-04-01,Cloudy,high,1,buffet,motorcycle,,No ,metropolitian,34,Hyderabad,10,Afternoon,1,4,2022,0,6.154930905486509
0xd02b ,KNPRES16DEL03 ,26.0,4.1,26.482581,80.315628,26.572581,80.405628,2022-02-12,Fog,jam,2,meal,motorcycle,1,No ,metropolitian,36,Kanpur,5,Evening,12,2,2022,1,13.444917810435372
0x1f0e ,MYSRES12DEL03 ,36.0,4.9,12.284747,76.625861,12.344747,76.685861,2022-04-05,Sunny,medium,1,drinks,motorcycle,0,No ,metropolitian,17,Mysore,10,Evening,5,4,2022,0,9.33870453062633
0x7085 ,JAPRES09DEL01 ,21.0,4.7,26.911378,75.789034,26.921378,75.799034,2022-03-03,Sunny,low,0,meal,motorcycle,1,No ,metropolitian,16,Jaipur,10,Morning,3,3,2022,0,1.4916169238110322
0x57fa ,CHENRES04DEL02 ,35.0,4.7,13.02978,80.208812,13.10978,80.288812,2022-04-06,Sunny,jam,2,meal,electric_scooter,1,No ,metropolitian,27,Chennai,5,Night,6,4,2022,0,12.433598553174154
0x57fc ,MYSRES09DEL01 ,20.0,4.5,12.323194,76.630583,12.363194,76.670583,2022-03-17,Fog,high,2,meal,motorcycle,1,No ,metropolitian,26,Mysore,5,Afternoon,17,3,2022,0,6.225473200671307
0x7a1f ,PUNERES19DEL03 ,23.0,4.6,18.563934,73.915367,18.653934,74.005367,2022-03-31,Fog,jam,0,snack,motorcycle,2,Yes ,metropolitian,46,Pune,15,Night,31,3,2022,0,13.804683718627732
0xceac ,KOLRES18DEL03 ,37.0,5.0,22.569367,88.433187,22.629367,88.493187,2022-02-17,Sunny,jam,0,buffet,motorcycle,0,No ,metropolitian,29,Kolkata,10,Evening,17,2,2022,0,9.091303910197214
0xa0a5 ,BANGRES14DEL03 ,26.0,4.8,12.949934,77.699386,13.009934,77.759386,2022-03-09,Sandstorms,jam,0,snack,motorcycle,1,No ,metropolitian,23,Bangalore,5,Evening,9,3,2022,0,9.326846507879582
0x892d ,SURRES09DEL02 ,29.0,5.0,21.175975,72.795503,21.255975,72.875503,2022-03-27,Sandstorms,low,1,snack,scooter,,No ,urban,11,Surat,15,Night,27,3,2022,1,12.17630635603896
0x6118 ,INDORES09DEL01 ,26.0,4.9,22.725835,75.887648,22.835835,75.997648,2022-03-25,Stormy,medium,1,snack,motorcycle,0,No ,metropolitian,28,Indore,15,Evening,25,3,2022,0,16.657243524958425
0x46fd ,PUNERES09DEL03 ,29.0,4.8,18.536562,73.896485,18.596562,73.956485,2022-03-11,Cloudy,jam,0,meal,motorcycle,1,No ,metropolitian,25,Pune,5,Evening,11,3,2022,0,9.204206074268543
0x5134 ,RANCHIRES01DEL02 ,29.0,4.7,23.416792,85.316842,23.436792,85.336842,2022-03-03,Sandstorms,low,2,snack,motorcycle,0,No ,metropolitian,11,Ranchi,15,Morning,3,3,2022,0,3.0219216915210745
0xd418 ,LUDHRES010DEL03 ,21.0,4.9,30.89286,75.822199,30.92286,75.852199,2022-02-15,Windy,medium,1,meal,scooter,1,No ,metropolitian,26,Ludhiana,10,Evening,15,2,2022,0,4.400801549005574
0x256c ,MYSRES13DEL02 ,22.0,4.3,12.310972,76.659264,12.330972,76.679264,2022-03-07,Stormy,low,0,meal,motorcycle,1,No ,metropolitian,23,Mysore,15,Morning,7,3,2022,0,3.1128655185832725
0x6055 ,JAPRES18DEL02 ,31.0,4.0,26.913987,75.752891,26.993987,75.832891,2022-03-18,Fog,medium,1,snack,motorcycle,2,No ,metropolitian,39,Jaipur,15,Evening,18,3,2022,0,11.931172282255352
0x7bfb ,COIMBRES11DEL02 ,20.0,4.5,11.001753,76.986241,11.021753,77.006241,2022-04-03,Fog,low,1,snack,motorcycle,0,No ,,11,Coimbatore,10,Morning,3,4,2022,1,3.120063725666829
0x7220 ,VADRES13DEL02 ,30.0,3.9,22.310237,73.158921,22.390237,73.238921,2022-04-06,Stormy,jam,2,drinks,electric_scooter,,No ,metropolitian,32,Vadodara,15,Evening,6,4,2022,0,12.131785362332955
0x1568 ,BANGRES01DEL01 ,36.0,4.8,12.933284,77.615428,13.003284,77.685428,2022-03-06,Fog,medium,0,snack,motorcycle,1,No ,metropolitian,43,Bangalore,15,Evening,6,3,2022,1,10.881569105805706
0x41ea ,MYSRES08DEL01 ,24.0,4.7,12.297954,76.665169,12.337954,76.705169,2022-03-19,Fog,medium,1,buffet,scooter,,No ,metropolitian,13,Mysore,10,Afternoon,19,3,2022,1,6.225765956195221
0x1c60 ,MYSRES15DEL01 ,32.0,4.7,12.352058,76.60665,12.362058,76.61665,2022-03-21,Windy,low,2,buffet,electric_scooter,0,No ,metropolitian,25,Mysore,10,Morning,21,3,2022,0,1.5563280559309884
0x7944 ,CHENRES02DEL03 ,25.0,5.0,13.086438,80.220672,13.146439,80.280672,2022-03-19,Windy,medium,1,drinks,motorcycle,0,No ,metropolitian,27,Chennai,5,Evening,19,3,2022,1,9.324419063124791
0x77ee ,HYDRES12DEL01 ,27.0,4.5,17.429585,78.392621,17.469585,78.432621,2022-03-28,Windy,medium,2,drinks,scooter,1,No ,metropolitian,29,Hyderabad,15,Afternoon,28,3,2022,0,6.1546325111008615
0x2192 ,BANGRES07DEL01 ,32.0,4.1,12.978453,77.643685,13.048453,77.713685,2022-03-29,Sandstorms,medium,0,buffet,motorcycle,1,No ,metropolitian,33,Bangalore,15,Evening,29,3,2022,0,10.8806052718843
0x48c7 ,CHENRES09DEL01 ,23.0,4.7,13.044694,80.26147,13.084694,80.30147,2022-03-17,Fog,medium,1,drinks,motorcycle,1,No ,urban,19,Chennai,5,Afternoon,17,3,2022,0,6.216861864219773
0x78bf ,BANGRES04DEL02 ,39.0,4.4,12.98041,77.640489,13.11041,77.770489,2022-03-29,Sunny,medium,0,meal,motorcycle,1,No ,metropolitian,33,Bangalore,5,Evening,29,3,2022,0,20.20556654587965
0x7a5a ,VADRES04DEL03 ,20.0,4.8,,,,,2022-03-21,Fog,jam,1,snack,motorcycle,1,No ,metropolitian,28,Vadodara,5,Evening,21,3,2022,0,
0x4321 ,JAPRES13DEL02 ,20.0,4.8,26.846156,75.8023,26.926156,75.8823,2022-03-04,Windy,medium,2,drinks,electric_scooter,0,No ,,15,Jaipur,10,Evening,4,3,2022,0,11.934349317631817
0xe00d ,ALHRES07DEL03 ,29.0,4.6,25.449659,81.839744,25.479659,81.869744,2022-02-15,Stormy,jam,1,meal,scooter,1,No ,metropolitian,29,Allahabad,15,Night,15,2,2022,0,4.499793511835434
0x1e86 ,JAPRES06DEL03 ,26.0,4.9,26.911927,75.797282,27.051927,75.937282,2022-03-29,Stormy,low,2,meal,scooter,1,No ,metropolitian,18,Jaipur,5,Night,29,3,2022,0,20.87725507645294
0xcff0 ,KOCRES03DEL01 ,25.0,5.0,10.020683,76.310631,10.030683,76.320631,2022-02-13,Stormy,low,1,meal,motorcycle,1,No ,metropolitian,14,Kochi,5,Morning,13,2,2022,1,1.562484083984197
0x1e2d ,BANGRES13DEL01 ,34.0,4.7,12.935662,77.61413,12.975662,77.65413,2022-04-03,Windy,medium,1,snack,motorcycle,1,No ,metropolitian,30,Bangalore,15,Afternoon,3,4,2022,1,6.218193220076564
0xd072 ,GOARES02DEL01 ,31.0,4.9,15.585658,73.743606,15.625658,73.783606,2022-02-13,Sunny,high,0,snack,motorcycle,0,No ,metropolitian,28,Goa,15,Afternoon,13,2,2022,1,6.182843961145993
0x9a57 ,RANCHIRES03DEL02 ,24.0,4.7,,,,,2022-03-16,Fog,jam,0,snack,motorcycle,1,No ,metropolitian,39,Ranchi,5,Night,16,3,2022,0,
0x427b ,HYDRES12DEL03 ,30.0,4.9,17.429585,78.392621,17.519585,78.482621,2022-04-02,Cloudy,medium,2,meal,motorcycle,0,No ,metropolitian,30,Hyderabad,15,Evening,2,4,2022,1,13.847016861490806
0x52e2 ,JAPRES07DEL02 ,36.0,4.8,26.766536,75.837333,26.896536,75.967333,2022-03-20,Sandstorms,medium,0,buffet,motorcycle,1,No ,metropolitian,36,Jaipur,5,Evening,20,3,2022,1,19.397465065148086
0x9395 ,JAPRES13DEL03 ,36.0,4.4,26.846156,75.8023,26.986156,75.9423,2022-03-29,Fog,low,0,snack,motorcycle,,No ,metropolitian,37,Jaipur,15,Night,29,3,2022,0,20.882650640177047
0xb5d2 ,JAPRES18DEL03 ,26.0,4.7,26.913987,75.752891,27.053987,75.892891,2022-03-04,Cloudy,jam,0,meal,motorcycle,1,No ,metropolitian,43,Jaipur,5,Evening,4,3,2022,0,20.87708591416098
0x6c4d ,VADRES05DEL01 ,30.0,4.6,22.310526,73.170937,22.420526,73.280937,2022-03-27,Sunny,low,2,buffet,scooter,1,No ,,29,Vadodara,10,Night,27,3,2022,1,16.68035994303712
0xd1c8 ,AURGRES02DEL03 ,20.0,4.8,,,,,2022-02-11,Stormy,medium,2,drinks,scooter,1,No ,metropolitian,25,Aurangabad,15,Evening,11,2,2022,0,
0x98ca ,BANGRES17DEL02 ,33.0,4.7,12.972532,77.608179,13.022532,77.658179,2022-03-09,Fog,medium,2,buffet,electric_scooter,1,No ,urban,15,Bangalore,15,Evening,9,3,2022,0,7.772103972769297
0x1b5b ,RANCHIRES14DEL01 ,,,,,,,2022-03-02,Sandstorms,jam,1,snack,scooter,0,No ,metropolitian,24,Ranchi,0,0,2,3,2022,0,
0x644b ,MUMRES20DEL03 ,34.0,4.0,19.103249,72.846749,19.193249,72.936749,2022-03-12,Windy,jam,0,snack,motorcycle,2,No ,metropolitian,39,Mumbai,5,Night,12,3,2022,1,13.78370973616876
0x7a2d ,HYDRES14DEL02 ,36.0,4.6,17.426228,78.407495,17.506228,78.487495,2022-04-04,Windy,low,0,buffet,motorcycle,1,No ,metropolitian,20,Hyderabad,10,Night,4,4,2022,0,12.308728793725553
0xe13f ,KNPRES02DEL02 ,33.0,4.6,26.471617,80.313564,26.491617,80.333564,2022-02-11,Fog,low,1,buffet,motorcycle,1,No ,metropolitian,15,Kanpur,10,Morning,11,2,2022,0,2.9882913548384162
0xc278 ,AURGRES19DEL01 ,22.0,4.8,19.866969,75.318894,19.976969,75.428894,2022-02-18,Sandstorms,low,1,drinks,motorcycle,1,No ,metropolitian,16,Aurangabad,15,Night,18,2,2022,0,16.80882970797643
0x5912 ,PUNERES18DEL01 ,38.0,4.7,18.593481,73.785901,18.603481,73.795901,2022-03-19,Sunny,low,2,drinks,scooter,1,No ,metropolitian,19,Pune,15,Morning,19,3,2022,1,1.5338984290335147
0xab33 ,BANGRES08DEL02 ,27.0,4.9,12.906229,77.596791,12.986229,77.676791,2022-03-02,Fog,low,2,drinks,scooter,0,No ,metropolitian,20,Bangalore,15,Night,2,3,2022,0,12.436615358339754
0xdd96 ,KNPRES16DEL01 ,32.0,4.8,26.482581,80.315628,26.552581,80.385628,2022-02-14,Sunny,jam,2,meal,scooter,1,No ,metropolitian,25,Kanpur,10,Night,14,2,2022,0,10.45756366913136
0x7646 ,BANGRES010DEL02 ,26.0,4.8,12.933298,77.614293,13.013298,77.694293,2022-03-27,Cloudy,jam,0,snack,motorcycle,1,No ,metropolitian,43,Bangalore,10,Evening,27,3,2022,1,12.435956744596396
0x5ef5 ,INDORES03DEL02 ,29.0,4.5,22.751857,75.866699,22.881857,75.996699,2022-03-04,Windy,low,0,drinks,motorcycle,0,No ,urban,15,Indore,10,Night,4,3,2022,0,19.68344245119854
0x7ef7 ,COIMBRES16DEL02 ,31.0,4.5,11.010375,76.95295,11.090375,77.03295,2022-04-06,Sunny,jam,0,buffet,motorcycle,0,No ,urban,29,Coimbatore,15,Night,6,4,2022,0,12.479449682534135
0x1136 ,HYDRES20DEL01 ,28.0,4.6,17.483216,78.552111,17.523216,78.592111,2022-03-26,Stormy,high,2,drinks,motorcycle,0,No ,metropolitian,14,Hyderabad,15,Afternoon,26,3,2022,1,6.153768489059731
